0.0645995,0.0180879,0.0775194,0.0361757,0.0413437,0.0439277,0.0413437,0.167959,0.0645995,0.0439277,0.0697674,0.0568475,0.0697674,0.0594315,0.144703
0.0751295,0.0129534,0.0544041,0.0466321,0.0621762,0.0362694,0.0569948,0.11399,0.0725389,0.0673575,0.0595855,0.0673575,0.0621762,0.106218,0.106218
0.0633245,0.00527705,0.0448549,0.0369393,0.055409,0.0422164,0.0448549,0.166227,0.0527705,0.0580475,0.0738786,0.0474934,0.0817942,0.105541,0.121372
0.048433,0.014245,0.0740741,0.039886,0.0598291,0.037037,0.045584,0.190883,0.0569801,0.0512821,0.0598291,0.0541311,0.0569801,0.105413,0.105413
0.0481013,0.0151899,0.0531646,0.0329114,0.0582278,0.0531646,0.0379747,0.149367,0.0658228,0.0455696,0.0860759,0.0556962,0.0860759,0.0759494,0.136709
0.0625,0.0208333,0.0442708,0.0260417,0.03125,0.0520833,0.0416667,0.143229,0.0677083,0.0598958,0.0911458,0.0520833,0.0755208,0.0885417,0.143229
0.03663,0.029304,0.047619,0.025641,0.0384615,0.047619,0.0934066,0.137363,0.0842491,0.0531136,0.0750916,0.0567766,0.0604396,0.0659341,0.148352
0.0324232,0.0409556,0.0460751,0.0273038,0.0494881,0.0494881,0.0819113,0.119454,0.0955631,0.0409556,0.0733788,0.0682594,0.0716724,0.0648464,0.138225
0.0487805,0.0383275,0.0470383,0.0313589,0.0400697,0.0522648,0.0783972,0.111498,0.087108,0.0383275,0.0801394,0.0818815,0.0783972,0.0696864,0.116725
0.0547264,0.0447761,0.0547264,0.0431177,0.0331675,0.0447761,0.0812604,0.102819,0.106136,0.0364842,0.0746269,0.0729685,0.0746269,0.0580431,0.117745
0.0448833,0.05386,0.059246,0.0394973,0.0341113,0.0610413,0.0861759,0.0789946,0.0915619,0.043088,0.0736086,0.059246,0.0861759,0.0664273,0.122083
0.0380228,0.0513308,0.0608365,0.0646388,0.0646388,0.0418251,0.0779468,0.13308,0.0570342,0.0589354,0.0703422,0.0494297,0.0494297,0.0646388,0.117871
0.0610687,0.0534351,0.0438931,0.0610687,0.0744275,0.0515267,0.0801527,0.112595,0.0687023,0.0648855,0.0572519,0.0629771,0.0610687,0.0419847,0.104962
0.0409683,0.0502793,0.0372439,0.0595903,0.0633147,0.0446927,0.0744879,0.102421,0.0707635,0.0875233,0.0614525,0.0670391,0.0595903,0.0558659,0.124767
0.0433071,0.0590551,0.0511811,0.0492126,0.0629921,0.0531496,0.0885827,0.0944882,0.0807087,0.0826772,0.0649606,0.0570866,0.0511811,0.0531496,0.108268
0.0415094,0.0603774,0.0509434,0.0735849,0.0471698,0.0679245,0.0754717,0.101887,0.0886792,0.0679245,0.0679245,0.0566038,0.0490566,0.0509434,0.1
0.0767123,0.0356164,0.0794521,0.060274,0.0438356,0.0383562,0.0630137,0.10411,0.0493151,0.0273973,0.0876712,0.0465753,0.0876712,0.0520548,0.147945
0.0704961,0.0365535,0.104439,0.0496084,0.0443864,0.0365535,0.0600522,0.101828,0.0574413,0.0287206,0.0704961,0.0574413,0.0939948,0.0574413,0.130548
0.0664894,0.0452128,0.0984043,0.0611702,0.0425532,0.0558511,0.0611702,0.0611702,0.0585106,0.0292553,0.087766,0.0398936,0.0957447,0.0664894,0.130319
0.0841837,0.0331633,0.109694,0.0510204,0.0433673,0.0484694,0.0663265,0.0688775,0.0510204,0.0229592,0.104592,0.0459184,0.0867347,0.0612245,0.122449
0.0666667,0.0416667,0.0833333,0.0416667,0.0333333,0.0444444,0.075,0.1,0.05,0.025,0.1,0.0472222,0.0861111,0.0833333,0.122222
0.0600775,0.0232558,0.0445736,0.0135659,0.0193798,0.0717054,0.110465,0.0852713,0.108527,0.0251938,0.0852713,0.0717054,0.0988372,0.0717054,0.110465
0.0641711,0.0320856,0.0499109,0.0106952,0.030303,0.0374332,0.0944742,0.0819964,0.0909091,0.0481283,0.0926916,0.0802139,0.087344,0.0766488,0.122995
0.0683761,0.0273504,0.0581197,0.0205128,0.0324786,0.0564103,0.0905983,0.0752137,0.0923077,0.0495727,0.0752137,0.0820513,0.0769231,0.0735043,0.121368
0.0661017,0.040678,0.059322,0.0305085,0.0186441,0.0423729,0.101695,0.079661,0.079661,0.0457627,0.0813559,0.0830508,0.0728814,0.0728814,0.125424
0.0620438,0.0383212,0.0620438,0.0328467,0.020073,0.0419708,0.113139,0.0839416,0.0821168,0.0364963,0.0693431,0.0821168,0.0729927,0.0948905,0.107664
0.0600343,0.0634648,0.0634648,0.051458,0.0857633,0.0497427,0.0566038,0.104631,0.0548885,0.051458,0.0634648,0.0600343,0.0600343,0.051458,0.123499
0.0435572,0.0744102,0.061706,0.0871143,0.076225,0.0453721,0.0653358,0.0980036,0.0381125,0.0453721,0.0707804,0.0598911,0.0562613,0.0562613,0.121597
0.0552486,0.0589319,0.06814,0.06814,0.0791897,0.0478821,0.0644567,0.0902394,0.0515654,0.0589319,0.0755064,0.0497238,0.0589319,0.053407,0.119705
0.0506823,0.0701754,0.0682261,0.0389864,0.0974659,0.0604289,0.0760234,0.0935673,0.0584795,0.0545809,0.0721248,0.0545809,0.0526316,0.0604289,0.0916179
0.0463822,0.0667903,0.0686456,0.0686456,0.0871985,0.0538033,0.0667903,0.0909091,0.0445269,0.0519481,0.0742115,0.0445269,0.0630798,0.0630798,0.109462
0.0480905,0.0282885,0.0862801,0.0226308,0.0622348,0.0325318,0.0721358,0.114569,0.0891089,0.0749646,0.0820368,0.0594059,0.0721358,0.0678925,0.0876945
0.0381356,0.0451977,0.0536723,0.039548,0.0635593,0.0310734,0.0649718,0.103107,0.0946328,0.100282,0.0847458,0.0451977,0.0621469,0.069209,0.10452
0.0492754,0.042029,0.0507246,0.0318841,0.0753623,0.042029,0.0695652,0.113043,0.108696,0.084058,0.0811594,0.0434783,0.0507246,0.0594203,0.0985507
0.0402219,0.0291262,0.0776699,0.0416089,0.0707351,0.038835,0.0638003,0.110957,0.0915395,0.074896,0.074896,0.0471567,0.0665742,0.0679612,0.104022
0.0600858,0.0457797,0.0686695,0.0443491,0.0672389,0.0357654,0.0686695,0.0972818,0.0758226,0.0829757,0.0829757,0.0400572,0.0701001,0.0572246,0.103004
0.0500894,0.0214669,0.0483005,0.019678,0.0536673,0.0357782,0.0948122,0.116279,0.103757,0.0483005,0.0733453,0.0679785,0.059034,0.0697674,0.137746
0.0496575,0.0273973,0.0667808,0.0119863,0.0410959,0.0273973,0.0993151,0.10274,0.0993151,0.0479452,0.0719178,0.0804795,0.0736301,0.0787671,0.121575
0.0513699,0.0325342,0.0719178,0.0222603,0.0393836,0.0376712,0.0976027,0.0976027,0.106164,0.0633562,0.0616438,0.0599315,0.0667808,0.0736301,0.118151
0.048951,0.0314685,0.0611888,0.0174825,0.0332168,0.0332168,0.0944056,0.0769231,0.120629,0.0472028,0.0541958,0.0944056,0.0524475,0.0681818,0.166084
0.0416667,0.0433333,0.05,0.045,0.0266667,0.035,0.0866667,0.0933333,0.125,0.0233333,0.08,0.065,0.0633333,0.0666667,0.155
0.0498221,0.0338078,0.0765125,0.0391459,0.0622776,0.0391459,0.0747331,0.1121,0.0996441,0.0622776,0.0569395,0.0462633,0.0587189,0.0676157,0.120996
0.0576,0.048,0.0688,0.0384,0.064,0.0416,0.0752,0.1024,0.1008,0.0592,0.0736,0.0448,0.056,0.0784,0.0912
0.0591133,0.044335,0.0722496,0.0426929,0.0525452,0.0394089,0.0673235,0.103448,0.091954,0.0656814,0.0574713,0.0426929,0.0722496,0.0640394,0.124795
0.052381,0.0460317,0.0539683,0.0555556,0.052381,0.0507937,0.0793651,0.107937,0.0873016,0.0507937,0.0730159,0.0444444,0.0698413,0.0714286,0.104762
0.0504065,0.0487805,0.0715447,0.0406504,0.0634146,0.0390244,0.0731707,0.104065,0.0878049,0.0569106,0.0617886,0.0536585,0.0699187,0.0699187,0.108943
0.0495356,0.0495356,0.0634675,0.0402477,0.0665635,0.0325077,0.0804954,0.102167,0.0959752,0.0572755,0.0696594,0.0448916,0.0603715,0.0634675,0.123839
0.0598592,0.0246479,0.0827465,0.0352113,0.0739437,0.040493,0.100352,0.100352,0.0545775,0.0598592,0.0774648,0.0616197,0.0616197,0.0633803,0.103873
0.0539568,0.0197842,0.0629496,0.0521583,0.0539568,0.0413669,0.111511,0.0881295,0.0593525,0.0719424,0.0755396,0.0755396,0.0665468,0.0809353,0.0863309
